iter	Passed	Remaining
3205	256187	255228
3206	256269	255150
3207	256346	255068
3208	256424	254986
3209	256499	254901
3210	256577	254819
3211	256651	254733
3212	256731	254653
3213	256807	254570
3214	256890	254493
3215	256970	254414
3216	257047	254330
3217	257120	254243
3218	257204	254167
3219	257279	254083
3220	257352	253996
3221	257430	253915
3222	257506	253831
3223	257580	253745
3224	257653	253659
3225	257733	253578
3226	257812	253498
3227	257884	253410
3228	257963	253330
3229	258045	253251
3230	258118	253165
3231	258198	253085
3232	258277	253005
3233	258360	252927
3234	258436	252844
3235	258512	252761
3236	258593	252682
3237	258674	252603
3238	258748	252516
3239	258827	252436
3240	258903	252352
3241	258981	252271
3242	259057	252187
3243	259129	252100
3244	259215	252025
3245	259294	251945
3246	259371	251862
3247	259449	251781
3248	259523	251695
3249	259596	251609
3250	259676	251528
3251	259753	251446
3252	259829	251362
3253	259908	251282
3254	259982	251196
3255	260062	251116
3256	260141	251036
3257	260225	250960
3258	260303	250878
3259	260380	250796
3260	260457	250713
3261	260545	250641
3262	260621	250557
3263	260700	250477
3264	260779	250396
3265	260857	250314
3266	260933	250231
3267	261013	250151
3268	261091	250070
3269	261172	249990
3270	261248	249907
3271	261325	249824
3272	261403	249743
3273	261484	249663
3274	261558	249578
3275	261637	249498
3276	261713	249414
3277	261797	249338
3278	261877	249258
3279	261959	249180
3280	262037	249099
3281	262116	249019
3282	262191	248933
3283	262263	248846
3284	262340	248763
3285	262414	248678
3286	262488	248593
3287	262565	248510
3288	262642	248427
3289	262717	248343
3290	262800	248266
3291	262876	248183
3292	262951	248099
3293	263029	248017
3294	263106	247934
3295	263182	247851
3296	263263	247772
3297	263342	247691
3298	263423	247613
3299	263505	247535
3300	263578	247448
3301	263663	247374
3302	263741	247292
3303	263822	247214
3304	263903	247134
3305	263977	247049
3306	264061	246973
3307	264181	246931
3308	264270	246859
3309	264343	246773
3310	264453	246721
3311	264534	246642
3312	264608	246558
3313	264684	246474
3314	264767	246397
3315	264841	246312
3316	264917	246228
3317	264993	246144
3318	265071	246063
3319	265150	245983
3320	265228	245901
3321	265309	245822
3322	265390	245743
3323	265465	245659
3324	265543	245577
3325	265621	245496
3326	265700	245415
3327	265772	245328
3328	265848	245245
3329	265926	245163
3330	266006	245083
3331	266082	245000
3332	266159	244917
3333	266236	244835
3334	266317	244756
3335	266396	244676
3336	266470	244590
3337	266550	244510
3338	266626	244427
3339	266708	244349
3340	266785	244267
3341	266859	244182
3342	266939	244101
3343	267018	244021
3344	267096	243939
3345	267174	243858
3346	267248	243773
3347	267328	243693
3348	267411	243616
3349	267488	243534
3350	267563	243450
3351	267637	243365
3352	267714	243282
3353	267790	243199
3354	267866	243116
3355	267940	243030
3356	268014	242945
3357	268091	242863
3358	268169	242781
3359	268251	242704
3360	268330	242623
3361	268404	242537
3362	268482	242456
3363	268563	242377
3364	268640	242295
3365	268719	242214
3366	268800	242135
3367	268875	242051
3368	268955	241971
3369	269029	241887
3370	269101	241799
3371	269180	241719
3372	269257	241637
3373	269333	241553
3374	269412	241473
3375	269488	241390
3376	269563	241306
3377	269637	241220
3378	269714	241138
3379	269792	241057
3380	269871	240976
3381	269952	240897
3382	270030	240816
3383	270101	240729
3384	270182	240650
3385	270265	240573
3386	270341	240490
3387	270420	240409
3388	270497	240326
3389	270574	240244
3390	270658	240168
3391	270739	240089
3392	270818	240009
3393	270897	239929
3394	270978	239849
3395	271063	239774
3396	271144	239695
3397	271219	239611
3398	271298	239531
3399	271378	239451
3400	271459	239372
3401	271532	239286
3402	271610	239206
3403	271687	239123
3404	271766	239042
3405	271841	238958
3406	271915	238874
3407	271991	238790
3408	272069	238709
3409	272150	238630
3410	272227	238548
3411	272309	238470
3412	272388	238390
3413	272467	238309
3414	272548	238230
3415	272626	238148
3416	272703	238066
3417	272783	237987
3418	272861	237905
3419	272944	237828
3420	273019	237744
3421	273099	237665
3422	273175	237582
3423	273255	237502
3424	273332	237419
3425	273409	237338
3426	273483	237252
3427	273562	237172
3428	273639	237090
3429	273716	237008
3430	273788	236921
3431	273867	236841
3432	273947	236761
3433	274022	236677
3434	274096	236592
3435	274175	236512
3436	274251	236429
3437	274329	236348
3438	274412	236270
3439	274485	236185
3440	274561	236102
3441	274639	236021
3442	274716	235938
3443	274793	235856
3444	274870	235774
3445	274948	235692
3446	275026	235611
3447	275106	235531
3448	275178	235445
3449	275251	235360
3450	275332	235281
3451	275414	235203
3452	275489	235119
3453	275568	235038
3454	275651	234961
3455	275727	234878
3456	275807	234799
3457	275887	234720
3458	275964	234637
3459	276042	234556
3460	276122	234476
3461	276197	234393
3462	276272	234308
3463	276348	234226
3464	276428	234146
3465	276509	234067
3466	276586	233985
3467	276663	233903
3468	276736	233818
3469	276847	233764
3470	276923	233681
3471	277002	233601
3472	277079	233518
3473	277156	233437
3474	277232	233353
3475	277315	233276
3476	277396	233197
3477	277476	233118
3478	277558	233040
3479	277638	232960
3480	277715	232879
3481	277799	232802
3482	277879	232723
3483	277960	232644
3484	278042	232566
3485	278126	232489
3486	278203	232407
3487	278282	232327
3488	278359	232245
3489	278440	232166
3490	278517	232084
3491	278600	232007
3492	278680	231927
3493	278762	231849
3494	278838	231767
3495	278916	231686
3496	278999	231608
3497	279078	231528
3498	279155	231445
3499	279231	231363
3500	279313	231285
3501	279389	231202
3502	279467	231121
3503	279534	231030
3504	279612	230949
3505	279686	230865
3506	279764	230783
3507	279845	230705
3508	279930	230629
3509	280018	230556
3510	280101	230479
3511	280181	230399
3512	280261	230319
3513	280344	230242
3514	280430	230168
3515	280512	230090
3516	280594	230012
3517	280675	229934
3518	280758	229856
3519	280849	229786
3520	280936	229711
3521	281010	229627
3522	281091	229548
3523	281166	229465
3524	281248	229387
3525	281371	229342
3526	281453	229264
3527	281533	229185
3528	281618	229109
3529	281699	229030
3530	281781	228952
3531	281859	228871
3532	281940	228792
3533	282021	228713
3534	282098	228631
3535	282177	228551
3536	282256	228470
3537	282332	228388
3538	282414	228309
3539	282492	228228
3540	282566	228144
3541	282645	228063
3542	282718	227978
3543	282796	227896
3544	282872	227814
3545	282953	227735
3546	283039	227660
3547	283122	227583
3548	283205	227505
3549	283283	227424
3550	283364	227345
3551	283438	227261
3552	283514	227178
3553	283588	227094
3554	283666	227012
3555	283742	226930
3556	283821	226849
3557	283900	226769
3558	283977	226687
3559	284061	226610
3560	284140	226530
3561	284223	226452
3562	284302	226373
3563	284385	226295
3564	284465	226215
3565	284544	226135
3566	284622	226054
3567	284767	226026
3568	284845	225945
3569	284940	225877
3570	285022	225798
3571	285102	225719
3572	285179	225637
3573	285259	225557
3574	285342	225480
3575	285419	225398
3576	285498	225318
3577	285577	225237
3578	285654	225155
3579	285733	225074
3580	285807	224990
3581	285884	224908
3582	285962	224827
3583	286037	224743
3584	286109	224657
3585	286182	224572
3586	286263	224493
3587	286339	224411
3588	286417	224329
3589	286493	224247
3590	286569	224163
3591	286641	224078
3592	286715	223994
3593	286795	223914
3594	286873	223832
3595	286949	223750
3596	287024	223667
3597	287104	223587
3598	287180	223504
3599	287257	223422
3600	287333	223339
3601	287409	223256
3602	287482	223172
3603	287557	223088
3604	287634	223006
3605	287711	222924
3606	287787	222841
3607	287860	222757
3608	287939	222676
3609	288015	222593
3610	288089	222509
3611	288162	222424
3612	288239	222342
3613	288318	222261
3614	288394	222179
3615	288474	222099
3616	288549	222016
3617	288627	221935
3618	288706	221855
3619	288789	221777
3620	288865	221694
3621	288943	221613
3622	289016	221528
3623	289094	221447
3624	289170	221364
3625	289246	221282
3626	289325	221202
3627	289401	221119
3628	289482	221040
3629	289556	220956
3630	289629	220871
3631	289707	220790
3632	289783	220707
3633	289866	220630
3634	289941	220547
3635	290016	220463
3636	290092	220381
3637	290171	220300
3638	290250	220220
3639	290330	220140
3640	290403	220055
3641	290479	219973
3642	290552	219888
3643	290628	219805
3644	290702	219721
3645	290776	219637
3646	290856	219557
3647	290939	219480
3648	291013	219396
3649	291090	219314
3650	291164	219230
3651	291243	219150
3652	291318	219066
3653	291396	218986
3654	291472	218903
3655	291553	218824
3656	291629	218742
3657	291707	218661
3658	291783	218578
3659	291857	218494
3660	291937	218415
3661	292014	218333
3662	292088	218249
3663	292174	218174
3664	292270	218106
3665	292347	218024
3666	292418	217938
3667	292495	217856
3668	292574	217776
3669	292646	217690
3670	292722	217608
3671	292812	217535
3672	292897	217460
3673	292981	217383
3674	293064	217306
3675	293147	217228
3676	293232	217152
3677	293315	217076
3678	293402	217001
3679	293483	216922
3680	293565	216844
3681	293641	216761
3682	293724	216684
3683	293808	216608
3684	293890	216529
3685	293968	216449
3686	294048	216369
3687	294130	216291
3688	294207	216209
3689	294286	216128
3690	294364	216047
3691	294471	215988
3692	294548	215906
3693	294627	215826
3694	294705	215744
3695	294782	215663
3696	294853	215576
3697	294933	215497
3698	295012	215417
3699	295084	215332
3700	295158	215247
3701	295235	215166
3702	295317	215088
3703	295394	215006
3704	295471	214924
3705	295542	214838
3706	295621	214758
3707	295696	214675
3708	295782	214600
3709	295865	214522
3710	295945	214443
3711	296023	214361
3712	296104	214282
3713	296182	214201
3714	296261	214121
3715	296340	214041
3716	296417	213959
3717	296493	213877
3718	296571	213796
3719	296648	213714
3720	296724	213632
3721	296806	213553
3722	296883	213471
3723	296961	213391
3724	297038	213309
3725	297116	213228
3726	297191	213145
3727	297270	213064
3728	297350	212985
3729	297430	212906
3730	297515	212829
3731	297601	212754
3732	297677	212672
3733	297765	212598
3734	297849	212521
3735	297927	212441
3736	298006	212360
3737	298085	212280
3738	298167	212201
3739	298245	212120
3740	298327	212043
3741	298405	211961
3742	298479	211877
3743	298554	211795
3744	298632	211714
3745	298706	211630
3746	298783	211548
3747	298864	211469
3748	298945	211391
3749	299026	211312
3750	299108	211233
3751	299181	211149
3752	299272	211077
3753	299351	210997
3754	299433	210919
3755	299512	210839
3756	299599	210763
3757	299680	210685
3758	299764	210608
3759	299851	210533
3760	299977	210486
3761	300053	210404
3762	300129	210322
3763	300212	210244
3764	300294	210166
3765	300371	210084
3766	300450	210004
3767	300527	209922
3768	300606	209842
3769	300683	209760
3770	300760	209678
3771	300840	209599
3772	300919	209518
3773	300995	209436
3774	301068	209352
3775	301150	209274
3776	301233	209196
3777	301316	209119
3778	301393	209037
3779	301473	208958
3780	301553	208878
3781	301635	208799
3782	301712	208718
3783	301790	208637
3784	301866	208555
3785	301964	208487
3786	302044	208408
3787	302125	208329
3788	302213	208255
3789	302293	208175
3790	302370	208094
3791	302452	208015
3792	302547	207946
3793	302631	207869
3794	302749	207815
3795	302827	207734
3796	302905	207653
3797	302986	207575
3798	303065	207494
3799	303142	207413
3800	303220	207332
3801	303297	207250
3802	303376	207170
3803	303451	207087
3804	303528	207005
3805	303607	206925
3806	303680	206841
3807	303756	206758
3808	303834	206677
3809	303907	206593
3810	303982	206510
3811	304066	206433
3812	304142	206351
3813	304222	206271
3814	304305	206193
3815	304384	206113
3816	304473	206040
3817	304554	205961
3818	304632	205880
3819	304714	205802
3820	304802	205728
3821	304882	205648
3822	304961	205567
3823	305036	205484
3824	305118	205406
3825	305199	205327
3826	305275	205245
3827	305355	205165
3828	305433	205084
3829	305510	205003
3830	305586	204921
3831	305662	204838
3832	305738	204756
3833	305820	204678
3834	305899	204597
3835	305977	204516
3836	306055	204435
3837	306140	204359
3838	306219	204279
3839	306304	204203
3840	306381	204121
3841	306456	204038
3842	306531	203955
3843	306610	203874
3844	306688	203793
3845	306764	203712
3846	306838	203628
3847	306921	203550
3848	306991	203464
3849	307070	203384
3850	307152	203306
3851	307234	203227
3852	307313	203147
3853	307390	203066
3854	307470	202986
3855	307551	202907
3856	307630	202826
3857	307706	202744
3858	307785	202664
3859	307861	202582
3860	307935	202499
3861	308017	202420
3862	308100	202342
3863	308181	202263
3864	308254	202180
3865	308333	202099
3866	308409	202017
3867	308489	201937
3868	308567	201856
3869	308648	201777
3870	308728	201698
3871	308808	201618
3872	308884	201536
3873	308958	201453
3874	309036	201372
3875	309120	201295
3876	309205	201218
3877	309280	201135
3878	309361	201056
3879	309478	201001
3880	309558	200921
3881	309636	200841
3882	309718	200762
3883	309794	200680
3884	309868	200596
3885	309948	200517
3886	310027	200436
3887	310103	200354
3888	310176	200270
3889	310256	200191
3890	310330	200107
3891	310410	200027
3892	310489	199947
3893	310565	199865
3894	310647	199787
3895	310721	199704
3896	310797	199621
3897	310875	199541
3898	310959	199463
3899	311034	199380
3900	311115	199302
3901	311202	199227
3902	311280	199146
3903	311356	199063
3904	311437	198984
3905	311515	198904
3906	311592	198822
3907	311668	198740
3908	311747	198660
3909	311825	198579
3910	311904	198499
3911	311982	198418
3912	312065	198340
3913	312144	198260
3914	312226	198182
3915	312302	198100
3916	312383	198020
3917	312463	197941
3918	312539	197859
3919	312616	197777
3920	312694	197696
3921	312771	197615
3922	312849	197534
3923	312925	197452
3924	313006	197373
3925	313081	197290
3926	313156	197208
3927	313235	197127
3928	313319	197050
3929	313398	196970
3930	313472	196887
3931	313548	196804
3932	313623	196722
3933	313702	196642
3934	313778	196560
3935	313851	196476
3936	313926	196393
3937	314008	196315
3938	314084	196233
3939	314156	196148
3940	314233	196067
3941	314318	195990
3942	314399	195911
3943	314479	195832
3944	314551	195747
3945	314626	195665
3946	314708	195586
3947	314784	195504
3948	314862	195423
3949	314940	195342
3950	315019	195262
3951	315095	195180
3952	315174	195100
3953	315249	195018
3954	315327	194936
3955	315409	194858
3956	315482	194775
3957	315561	194694
3958	315637	194612
3959	315714	194531
3960	315785	194446
3961	315863	194365
3962	315942	194284
3963	316017	194202
3964	316095	194121
3965	316171	194039
3966	316250	193959
3967	316325	193876
3968	316399	193793
3969	316475	193711
3970	316555	193632
3971	316633	193551
3972	316710	193470
3973	316791	193391
3974	316870	193310
3975	316944	193228
3976	317023	193147
3977	317098	193064
3978	317184	192989
3979	317268	192911
3980	317348	192832
3981	317429	192753
3982	317506	192671
3983	317586	192592
3984	317666	192513
3985	317746	192433
3986	317825	192353
3987	317906	192274
3988	317984	192193
3989	318062	192112
3990	318143	192033
3991	318219	191952
3992	318298	191872
3993	318380	191793
3994	318456	191711
3995	318583	191660
3996	318670	191585
3997	318756	191509
3998	318838	191430
3999	318917	191350
4000	318996	191270
4001	319075	191190
4002	319155	191110
4003	319238	191032
4004	319319	190953
4005	319396	190872
4006	319474	190791
4007	319555	190712
4008	319631	190630
4009	319707	190549
4010	319784	190467
4011	319859	190385
4012	319933	190301
4013	320010	190220
4014	320088	190139
4015	320166	190058
4016	320244	189978
4017	320323	189898
4018	320402	189817
4019	320480	189737
4020	320562	189658
4021	320634	189574
4022	320718	189497
4023	320799	189418
4024	320880	189339
4025	320961	189260
4026	321039	189179
4027	321117	189098
4028	321192	189016
4029	321265	188932
4030	321343	188852
4031	321419	188770
4032	321539	188714
4033	321617	188633
4034	321697	188553
4035	321786	188479
4036	321863	188398
4037	321942	188318
4038	322026	188240
4039	322106	188161
4040	322191	188084
4041	322274	188006
4042	322355	187927
4043	322427	187843
4044	322508	187764
4045	322587	187684
4046	322662	187602
4047	322739	187520
4048	322817	187439
4049	322902	187363
4050	322979	187281
4051	323052	187198
4052	323129	187116
4053	323205	187035
4054	323286	186956
4055	323362	186874
4056	323437	186791
4057	323514	186710
4058	323593	186630
4059	323673	186550
4060	323758	186474
4061	323835	186392
4062	323910	186310
4063	323990	186230
4064	324075	186154
4065	324155	186074
4066	324227	185990
4067	324304	185909
4068	324381	185827
4069	324459	185746
4070	324535	185665
4071	324611	185583
4072	324691	185503
4073	324772	185424
4074	324850	185344
4075	324928	185263
4076	325006	185182
4077	325082	185100
4078	325156	185018
4079	325233	184936
4080	325312	184856
4081	325388	184774
4082	325465	184693
4083	325537	184609
4084	325616	184529
4085	325695	184448
4086	325775	184369
4087	325852	184288
4088	325931	184208
4089	326010	184128
4090	326089	184048
4091	326168	183968
4092	326245	183886
4093	326323	183805
4094	326397	183723
4095	326475	183642
4096	326552	183561
4097	326632	183481
4098	326709	183400
4099	326798	183326
4100	326878	183246
4101	326952	183163
4102	327026	183080
4103	327107	183001
4104	327185	182920
4105	327268	182843
4106	327347	182762
4107	327424	182681
4108	327506	182603
4109	327589	182525
4110	327668	182445
4111	327760	182372
4112	327864	182306
4113	327939	182224
4114	328021	182145
4115	328106	182068
4116	328194	181993
4117	328276	181915
4118	328350	181832
4119	328426	181750
4120	328503	181669
4121	328580	181587
4122	328660	181508
4123	328738	181427
4124	328824	181351
4125	328903	181271
4126	328986	181193
4127	329070	181116
4128	329145	181033
4129	329224	180953
4130	329306	180875
4131	329389	180797
4132	329476	180721
4133	329563	180646
4134	329645	180567
4135	329735	180493
4136	329861	180438
4137	329943	180360
4138	330041	180290
4139	330120	180210
4140	330194	180128
4141	330282	180052
4142	330362	179972
4143	330476	179911
4144	330556	179832
4145	330633	179751
4146	330719	179674
4147	330789	179589
4148	330866	179508
4149	330939	179425
4150	331022	179346
4151	331106	179269
4152	331187	179190
4153	331269	179111
4154	331346	179030
4155	331429	178952
4156	331524	178881
4157	331599	178799
4158	331689	178724
4159	331776	178648
4160	331863	178573
4161	331954	178499
4162	332033	178419
4163	332125	178345
4164	332214	178270
4165	332293	178191
4166	332388	178119
4167	332484	178048
4168	332566	177969
4169	332651	177892
4170	332738	177817
4171	332821	177738
4172	332896	177656
4173	332981	177579
4174	333061	177500
4175	333154	177426
4176	333234	177347
4177	333322	177272
4178	333399	177190
4179	333477	177110
4180	333554	177028
4181	333671	176968
4182	333747	176886
4183	333822	176804
4184	333900	176723
4185	333972	176639
4186	334048	176558
4187	334123	176475
4188	334199	176394
4189	334280	176315
4190	334359	176234
4191	334436	176153
4192	334518	176074
4193	334596	175994
4194	334676	175914
4195	334754	175834
4196	334830	175752
4197	334906	175670
4198	334985	175590
4199	335063	175509
4200	335141	175428
4201	335227	175352
4202	335309	175273
4203	335381	175189
4204	335466	175112
4205	335545	175032
4206	335624	174952
4207	335703	174872
4208	335780	174790
4209	335864	174713
4210	335941	174632
4211	336016	174549
4212	336093	174468
4213	336173	174388
4214	336250	174307
4215	336331	174228
4216	336409	174147
4217	336491	174069
4218	336568	173988
4219	336651	173910
4220	336729	173829
4221	336805	173747
4222	336883	173667
4223	336962	173586
4224	337036	173504
4225	337115	173424
4226	337193	173343
4227	337313	173284
4228	337411	173213
4229	337503	173140
4230	337597	173067
4231	337678	172988
4232	337757	172908
4233	337840	172830
4234	337921	172751
4235	337999	172670
4236	338079	172590
4237	338158	172510
4238	338234	172428
4239	338314	172348
4240	338386	172264
4241	338460	172182
4242	338536	172100
4243	338619	172022
4244	338703	171944
4245	338784	171865
4246	338861	171784
4247	338932	171700
4248	339010	171619
4249	339087	171538
4250	339167	171458
4251	339242	171376
4252	339324	171297
4253	339403	171217
4254	339485	171139
4255	339562	171057
4256	339642	170978
4257	339725	170899
4258	339806	170820
4259	339884	170740
4260	339968	170662
4261	340044	170580
4262	340117	170497
4263	340196	170417
4264	340279	170339
4265	340356	170257
4266	340437	170179
4267	340513	170097
4268	340587	170014
4269	340662	169932
4270	340733	169848
4271	340803	169763
4272	340881	169682
4273	340957	169601
4274	341037	169521
4275	341115	169441
4276	341202	169364
4277	341285	169286
4278	341363	169205
4279	341435	169122
4280	341529	169049
4281	341620	168975
4282	341701	168896
4283	341783	168817
4284	341863	168737
4285	341955	168663
4286	342058	168595
4287	342138	168515
4288	342215	168434
4289	342299	168356
4290	342378	168277
4291	342456	168196
4292	342537	168117
4293	342617	168037
4294	342699	167958
4295	342775	167877
4296	342856	167797
4297	342942	167721
4298	343021	167641
4299	343099	167560
4300	343174	167478
4301	343254	167398
4302	343331	167317
4303	343412	167238
4304	343494	167159
4305	343570	167077
4306	343648	166996
4307	343719	166912
4308	343793	166830
4309	343877	166752
4310	343961	166674
4311	344039	166594
4312	344118	166514
4313	344193	166432
4314	344270	166350
4315	344347	166269
4316	344426	166189
4317	344519	166116
4318	344600	166037
4319	344681	165957
4320	344752	165873
4321	344833	165794
4322	344914	165715
4323	344990	165633
4324	345064	165551
4325	345139	165468
4326	345212	165386
4327	345287	165304
4328	345362	165221
4329	345439	165140
4330	345514	165058
4331	345592	164977
4332	345666	164895
4333	345745	164815
4334	345822	164734
4335	345899	164653
4336	345978	164572
4337	346054	164491
4338	346133	164411
4339	346212	164331
4340	346285	164248
4341	346359	164165
4342	346436	164084
4343	346514	164004
4344	346591	163922
4345	346663	163839
4346	346739	163758
4347	346816	163677
4348	346898	163598
4349	346971	163515
4350	347049	163434
4351	347125	163353
4352	347203	163272
4353	347277	163190
4354	347353	163108
4355	347434	163029
4356	347511	162948
4357	347589	162867
4358	347663	162785
4359	347739	162703
4360	347818	162623
4361	347896	162543
4362	347974	162462
4363	348052	162381
4364	348131	162301
4365	348206	162219
4366	348284	162139
4367	348361	162058
4368	348439	161977
4369	348514	161895
4370	348588	161813
4371	348667	161733
4372	348743	161651
4373	348813	161567
4374	348886	161484
4375	348963	161403
4376	349038	161321
4377	349120	161242
4378	349195	161161
4379	349271	161079
4380	349350	160999
4381	349427	160918
4382	349501	160836
4383	349577	160754
4384	349653	160673
4385	349726	160590
4386	349803	160509
4387	349882	160429
4388	349961	160349
4389	350035	160266
4390	350114	160186
4391	350194	160107
4392	350314	160045
4393	350396	159967
4394	350478	159888
4395	350554	159806
4396	350635	159727
4397	350721	159650
4398	350815	159577
4399	350900	159500
4400	350981	159420
4401	351060	159341
4402	351143	159262
4403	351222	159182
4404	351307	159105
4405	351393	159028
4406	351505	158963
4407	351592	158886
4408	351672	158806
4409	351753	158727
4410	351833	158648
4411	351914	158569
4412	351997	158490
4413	352072	158408
4414	352151	158328
4415	352234	158250
4416	352316	158171
4417	352399	158093
4418	352479	158013
4419	352557	157932
4420	352639	157854
4421	352719	157774
4422	352795	157693
4423	352876	157613
4424	352962	157537
4425	353039	157455
4426	353115	157374
4427	353194	157294
4428	353274	157214
4429	353353	157134
4430	353427	157052
4431	353510	156974
4432	353594	156896
4433	353678	156818
4434	353761	156739
4435	353844	156661
4436	353926	156582
4437	354009	156504
4438	354097	156428
4439	354180	156349
4440	354261	156270
4441	354347	156193
4442	354428	156114
4443	354513	156036
4444	354595	155958
4445	354676	155878
4446	354755	155798
4447	354834	155718
4448	354908	155636
4449	354983	155554
4450	355059	155473
4451	355135	155391
4452	355215	155311
4453	355289	155229
4454	355366	155148
4455	355439	155066
4456	355516	154985
4457	355592	154903
4458	355672	154824
4459	355752	154744
4460	355825	154661
4461	355904	154581
4462	355982	154501
4463	356061	154420
4464	356139	154340
4465	356221	154261
4466	356298	154180
4467	356375	154099
4468	356452	154018
4469	356527	153936
4470	356606	153856
4471	356683	153776
4472	356764	153696
4473	356838	153614
4474	356917	153534
4475	356998	153455
4476	357120	153393
4477	357202	153314
4478	357285	153236
4479	357369	153158
4480	357447	153077
4481	357530	152999
4482	357611	152920
4483	357695	152842
4484	357783	152765
4485	357867	152687
4486	357944	152607
4487	358023	152527
4488	358102	152446
4489	358180	152366
4490	358262	152287
4491	358346	152209
4492	358430	152131
4493	358510	152051
4494	358587	151970
4495	358663	151889
4496	358743	151809
4497	358816	151727
4498	358895	151646
4499	358976	151568
4500	359056	151488
4501	359129	151405
4502	359205	151324
4503	359281	151242
4504	359360	151162
4505	359440	151083
4506	359521	151003
4507	359596	150922
4508	359674	150841
4509	359750	150760
4510	359824	150678
4511	359902	150597
4512	359980	150516
4513	360055	150435
4514	360133	150354
4515	360209	150273
4516	360284	150191
4517	360359	150109
4518	360433	150027
4519	360509	149946
4520	360590	149866
4521	360670	149787
4522	360746	149706
4523	360822	149625
4524	360895	149542
4525	360970	149460
4526	361046	149379
4527	361126	149299
4528	361204	149219
4529	361280	149137
4530	361355	149056
4531	361437	148977
4532	361518	148898
4533	361597	148818
4534	361678	148738
4535	361760	148659
4536	361842	148580
4537	361926	148503
4538	362009	148424
4539	362086	148343
4540	362165	148263
4541	362244	148183
4542	362323	148103
4543	362394	148020
4544	362475	147941
4545	362553	147860
4546	362635	147781
4547	362712	147700
4548	362792	147621
4549	362870	147540
4550	362942	147458
4551	363022	147378
4552	363098	147297
4553	363175	147216
4554	363254	147135
4555	363332	147055
4556	363408	146974
4557	363486	146894
4558	363561	146812
4559	363637	146730
4560	363714	146650
4561	363797	146571
4562	363875	146491
4563	363956	146411
4564	364027	146328
4565	364105	146248
4566	364182	146167
4567	364265	146089
4568	364352	146012
4569	364427	145930
4570	364509	145851
4571	364588	145771
4572	364670	145692
4573	364747	145611
4574	364828	145532
4575	364908	145453
4576	364986	145372
4577	365065	145292
4578	365141	145211
4579	365220	145131
4580	365301	145052
4581	365376	144970
4582	365452	144889
4583	365532	144809
4584	365610	144729
4585	365688	144648
4586	365762	144566
4587	365843	144487
4588	365915	144404
4589	365994	144324
4590	366073	144244
4591	366155	144165
4592	366229	144083
4593	366312	144005
4594	366387	143923
4595	366467	143844
4596	366543	143763
4597	366683	143706
4598	366764	143627
4599	366862	143554
4600	366943	143475
4601	367025	143396
4602	367104	143316
4603	367182	143236
4604	367261	143156
4605	367337	143074
4606	367418	142995
4607	367497	142915
4608	367577	142836
4609	367652	142754
4610	367733	142675
4611	367811	142594
4612	367885	142512
4613	367963	142432
4614	368035	142349
4615	368114	142269
4616	368192	142188
4617	368272	142109
4618	368361	142033
4619	368443	141954
4620	368527	141876
4621	368607	141796
4622	368686	141716
4623	368775	141640
4624	368881	141570
4625	368964	141492
4626	369044	141412
4627	369124	141332
4628	369208	141254
4629	369290	141175
4630	369376	141098
4631	369458	141019
4632	369540	140940
4633	369621	140861
4634	369701	140781
4635	369782	140702
4636	369862	140622
4637	369948	140545
4638	370028	140465
4639	370113	140387
4640	370203	140311
4641	370286	140233
4642	370366	140153
4643	370448	140074
4644	370529	139995
4645	370605	139914
4646	370681	139833
4647	370757	139751
4648	370836	139671
4649	370921	139594
4650	371007	139516
4651	371120	139449
4652	371204	139371
4653	371285	139291
4654	371372	139214
4655	371455	139136
4656	371535	139056
4657	371613	138976
4658	371689	138894
4659	371766	138814
4660	371847	138734
4661	371923	138653
4662	372001	138573
4663	372081	138493
4664	372158	138412
4665	372234	138331
4666	372315	138252
4667	372393	138171
4668	372471	138091
4669	372551	138011
4670	372632	137932
4671	372715	137853
4672	372790	137772
4673	372870	137692
4674	372946	137611
4675	373025	137531
4676	373107	137452
4677	373190	137373
4678	373270	137294
4679	373351	137214
4680	373432	137135
4681	373515	137056
4682	373595	136977
4683	373677	136897
4684	373761	136819
4685	373843	136741
4686	373928	136663
4687	374007	136582
4688	374088	136503
4689	374160	136420
4690	374238	136340
4691	374320	136261
4692	374398	136181
4693	374471	136098
4694	374549	136018
4695	374627	135938
4696	374705	135857
4697	374783	135777
4698	374864	135697
4699	374942	135617
4700	375019	135536
4701	375098	135456
4702	375175	135375
4703	375252	135295
4704	375332	135215
4705	375416	135137
4706	375496	135057
4707	375577	134978
4708	375660	134899
4709	375741	134820
4710	375821	134740
4711	375898	134659
4712	375978	134580
4713	376060	134501
4714	376135	134419
4715	376264	134357
4716	376342	134276
4717	376423	134197
4718	376513	134121
4719	376593	134041
4720	376674	133962
4721	376762	133885
4722	376838	133804
4723	376924	133726
4724	377009	133648
4725	377092	133570
4726	377169	133489
4727	377249	133409
4728	377325	133328
4729	377405	133248
4730	377482	133168
4731	377564	133088
4732	377644	133009
4733	377720	132928
4734	377800	132848
4735	377878	132768
4736	377957	132688
4737	378034	132607
4738	378114	132527
4739	378189	132446
4740	378267	132365
4741	378345	132285
4742	378424	132205
4743	378499	132123
4744	378577	132043
4745	378654	131962
4746	378740	131884
4747	378813	131802
4748	378889	131721
4749	378969	131642
4750	379054	131564
4751	379130	131482
4752	379208	131402
4753	379286	131322
4754	379364	131241
4755	379441	131161
4756	379520	131081
4757	379611	131004
4758	379684	130923
